timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,500,4cb1ff363f0676b0b91bfd0c,43.77384,11.246316,43.77400727950002,11.24665260355,0,0,0,0,1,0,0,0,0,0
1406540390674,2,52f0a5c5498e023938c1499f,43.77383804321289,11.218820571899414,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,2,4e9316e90aafb389249d9e40,43.7738371,11.2846456,43.77400727950002,11.281156539849999,0,0,0,0,0,0,0,0,1,0
1406540390674,1,51041c3ee4b0e45ff9712211,43.773837,11.272885,43.77400727950002,11.26965522775,0,0,0,0,0,0,0,0,1,0
1406540390674,4,4db1a6761e729fcc5656ba07,43.773828,11.234706,43.77400727950002,11.235151291449998,0,0,0,1,0,0,0,0,0,0
1406540390674,526,4cec000f948f224bf6d5035e,43.773828,11.244748,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,1,50069fb3e4b0e4c2aa543321,43.773825,11.259631,43.77400727950002,11.258153915649999,0,0,0,0,0,0,1,0,0,0
1406540390674,2,51da753f498e80a2878f6347,43.773818,11.241058,43.77400727950002,11.24665260355,0,0,0,0,0,0,1,0,0,0
1406540390674,3,50671153e4b08b32207369e8,43.773812,11.215757,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,293,4e4c33c9b0fb57f6f21b3944,43.773811,11.254735,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,1,533a9dd1498efeaa649a7800,43.773807,11.219081,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,0,1
1406540390674,2,4fc8d925e4b0936e6f72e6a3,43.7738037109375,11.283100128173828,43.77400727950002,11.281156539849999,0,0,0,0,0,0,0,0,1,0
1406540390674,116,4eb948b693ad236571c71878,43.773802968387265,11.240737059018507,43.77400727950002,11.235151291449998,0,0,0,0,0,0,1,0,0,0
1406540390674,14,4da84a004b22e9f40e00ee13,43.773801569870166,11.225341739481898,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,5,511014dce4b01a7ad6677efe,43.773801489950536,11.2356013299874,43.77400727950002,11.235151291449998,0,0,0,0,0,1,0,0,0,0
1406540390674,66,4d5fcb0c14963704c921dc94,43.773797596654326,11.216118335723877,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,1,4d300f1a236aa143818550eb,43.77379598963231,11.203740068710852,43.77400727950002,11.20064735515,0,0,0,0,0,0,0,0,1,0
1406540390674,191,4d73e7243815f04d9e9aa167,43.77379569758225,11.215686302589669,43.77400727950002,11.212148667249998,0,0,0,1,0,0,0,0,0,0
1406540390674,7,4e13069252b1655efa538e12,43.773794,11.221631,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,32,50df4315e4b019f63aff9232,43.773792753622594,11.249869132393759,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
