Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.08309534381614951,0.36220178753658233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08283139443381522,0.3707132368455623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08256575691557592,0.37922458452971863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08229843131432223,0.38773582994269007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08202941768329357,0.3962469724381659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08175871607606172,0.40475801136988143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.081486326546539,0.4132689460916199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08121224914894513,0.42177977595722377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08093648393787359,0.4302905003205741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08065903096823357,0.4388011185356155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08037989029526652,0.44731162995633034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08009906197454615,0.4558220339367609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07981654606199513,0.46433232983100137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07953234261385173,0.47284251699319285,0.0,0.0,0.09011276534198692,0.0,0.0,0.0,0.07247781482162863,0.0,0.0,0.0
1393535343884,0.07924645168671973,0.48135259477753306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09640460107594244,0.26876729212171313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09615914801030932,0.277281183034203,0.0,0.0,0.09073118628060839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09591200572256639,0.2857949793797286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.09566317426194916,0.2943086805110295,0.0,0.0,0.18128516321301244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
